Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢)
01/11/2023,ASG,8.89,8.87,8.89,8.89,8.89,8.89,0,8.89,,0,0
01/11/2023,BOPP,19.93,7.65,19.93,19.93,19,19.93,0,19.93,21.9,7,139.51
01/11/2023,CAL,0.65,0.47,0.5,0.5,0.55,0.55,0.05,0.5,,"3,000.00","1,650.00"
01/11/2023,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,13,0.39
01/11/2023,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,,0.1,360,36
01/11/2023,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,0
01/11/2023,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.39,82,31.98
01/11/2023,EGH,6.64,3.8,5.9,5.9,5.9,5.9,0,5.9,6.2,0,0
01/11/2023,EGL,3.2,2.41,2.41,2.41,2.41,2.41,0,,2.41,20,48.2
01/11/2023,ETI,0.15,0.15,0.15,0.15,0.15,0.15,0,,0.15,"8,871.00","1,330.65"
01/11/2023,FML,3.16,1,3.01,3.01,3.01,3.01,0,3.01,,0,0
01/11/2023,GCB,3.94,3.15,3.5,3.5,3.5,3.5,0,3.5,,0,0
01/11/2023,GGBL,3.4,1.37,3.4,3.4,3.4,3.4,0,3.4,3.74,0,0
01/11/2023,GOIL,1.72,1.5,1.5,1.5,1.5,1.5,0,,1.5,"1,143.00","1,714.50"
01/11/2023,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,5.38,,0,0
01/11/2023,MTNGH,1.55,0.82,1.37,1.37,1.37,1.37,0,1.36,1.37,"68,274.00","93,531.98"
01/11/2023,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,0
01/11/2023,RBGH,0.54,0.5,0.5,0.5,0.5,0.5,0,,0.5,220,110
01/11/2023,SCB,20.16,12.5,19.48,19.48,19.48,19.48,0,19.48,,0,0
01/11/2023,SIC,0.31,0.2,0.24,0.24,0.24,0.24,0,,,990,237.6
01/11/2023,SOGEGH,1.58,0.59,1.57,1.57,1.57,1.57,0,,1.57,70,109.9
01/11/2023,TBL,0.82,0.8,0.82,0.82,0.82,0.82,0,0.85,,0,0
01/11/2023,TOTAL,9,4,8.99,8.99,8.99,8.99,0,8.1,8.9,40,359.6
01/11/2023,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,,11.92,4,47.68
01/11/2023,UNIL,8.1,2.06,8.1,8.1,8.1,8.1,0,8.1,8.9,,0
01/11/2023,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0,0.41,,0,0
01/11/2023,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,,0,0
01/11/2023,GLD,250,187.2,213.01,213.01,213.01,213.01,0,213.01,,0,0
01/11/2023,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,,,0,0
01/11/2023,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,,0.11,0,0
01/11/2023,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,,0.1,0,0
01/11/2023,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0.05,0,0
01/11/2023,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,,0.09,0,0
02/11/2023,ACCESS,4.01,2.82,3.4,3.4,3.4,3.4,0,3.06,3.4,"20,423.00","69,438.20"
02/11/2023,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,,0,0
02/11/2023,AGA,37,37,37,37,37,37,0,37,,0,0
02/11/2023,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,,,0,0
02/11/2023,ASG,8.89,8.87,8.89,8.89,8.89,8.89,0,8.89,,0,0
02/11/2023,BOPP,19.93,7.65,19.93,19.93,19,19.93,0,19.93,21.9,0,0
02/11/2023,CAL,0.65,0.47,0.55,0.55,0.55,0.55,0,,0.55,"20,772.00","11,424.60"
02/11/2023,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,200,6
02/11/2023,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,,0.1,50,5
02/11/2023,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,0
02/11/2023,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.39,110,42.9
02/11/2023,EGH,6.64,3.8,5.9,5.9,6,6,0.1,6,6.2,"2,000.00","12,000.00"
02/11/2023,EGL,3.2,2.41,2.41,2.41,2.41,2.41,0,,2.41,5,12.05
02/11/2023,ETI,0.15,0.15,0.15,0.15,0.15,0.15,0,,0.15,138,20.7
02/11/2023,FML,3.16,1,3.01,3.01,3.01,3.01,0,3.01,,0,0
02/11/2023,GCB,3.94,3.15,3.5,3.5,3.5,3.5,0,3.5,,0,0
02/11/2023,GGBL,3.4,1.37,3.4,3.4,3.4,3.4,0,3.4,3.74,0,0
02/11/2023,GOIL,1.72,1.5,1.5,1.5,1.5,1.5,0,,1.5,727,"1,090.50"
02/11/2023,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,,,0,0
02/11/2023,MTNGH,1.55,0.82,1.37,1.37,1.37,1.37,0,1.37,1.45,"15,220.00","20,851.40"
02/11/2023,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,0
02/11/2023,RBGH,0.54,0.5,0.5,0.5,0.5,0.5,0,,0.5,125,62.5
02/11/2023,SCB,20.16,12.5,19.48,19.48,19.48,19.48,0,19.48,,150,"2,922.00"
02/11/2023,SIC,0.31,0.2,0.24,0.24,0.24,0.24,0,0.24,,201,48.24
02/11/2023,SOGEGH,1.58,0.59,1.57,1.57,1.57,1.57,0,,1.57,5,7.85
02/11/2023,TBL,0.82,0.8,0.82,0.82,0.82,0.82,0,0.85,,0,0
02/11/2023,TOTAL,9,4,8.99,8.99,8.99,8.99,0,8.1,8.99,18,161.82
02/11/2023,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,,11.92,1,11.92
02/11/2023,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0,0.41,,0,0
02/11/2023,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,,0,0
02/11/2023,GLD,250,187.2,213.01,213.01,213.01,213.01,0,,,0,0
02/11/2023,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0.55,,0,0
02/11/2023,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,,0.11,0,0
02/11/2023,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,,0.1,20,2
02/11/2023,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0.05,0,0
02/11/2023,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,,0.09,100,9
02/11/2023,UNIL,8.1,2.06,8.1,8.1,8.1,8.1,0,8.1,,0,0
03/11/2023,ACCESS,4.01,2.82,3.4,3.4,3.4,3.4,0,3.06,3.7,76,258.4
03/11/2023,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,,0,0
03/11/2023,AGA,37,37,37,37,37,37,0,37,,0,0
03/11/2023,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,,,0,0
03/11/2023,ASG,8.89,8.87,8.89,8.89,8.89,8.89,0,8.89,,0,0
03/11/2023,BOPP,19.93,7.65,19.93,19.93,19,19.93,0,19.93,21.9,379,"7,553.47"
03/11/2023,CAL,0.65,0.47,0.55,0.55,0.55,0.55,0,0.55,0.6,"1,250.00",687.5
03/11/2023,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,30,0.9
03/11/2023,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,,"59,424.00","5,942.40"
03/11/2023,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,0
03/11/2023,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.39,0,0
03/11/2023,EGH,6.64,3.8,6,6,6.2,6.2,0.2,6,,"5,030.00","31,180.30"
03/11/2023,EGL,3.2,2.41,2.41,2.41,2.41,2.41,0,,2.41,0,0
03/11/2023,ETI,0.15,0.15,0.15,0.15,0.15,0.15,0,,0.15,127,19.05
03/11/2023,FML,3.16,1,3.01,3.01,3.01,3.01,0,3.01,,195,586.95
03/11/2023,GCB,3.94,3.15,3.5,3.5,3.5,3.5,0,3.5,,180,630
03/11/2023,GGBL,3.4,1.37,3.4,3.4,3.4,3.4,0,3.4,3.74,0,0
03/11/2023,GOIL,1.72,1.5,1.5,1.5,1.5,1.5,0,,1.5,"1,043.00","1,564.50"
03/11/2023,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,5.38,,0,0
03/11/2023,MTNGH,1.55,0.82,1.37,1.37,1.37,1.37,0,1.36,1.37,"18,747.00","25,683.39"
03/11/2023,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,100,2
03/11/2023,RBGH,0.54,0.5,0.5,0.5,0.5,0.5,0,,0.5,0,0
03/11/2023,SCB,20.16,12.5,19.48,19.48,19.48,19.48,0,19.48,,50,974
03/11/2023,SIC,0.31,0.2,0.24,0.24,0.24,0.24,0,0.24,,"2,700.00",648
03/11/2023,SOGEGH,1.58,0.59,1.57,1.57,1.57,1.57,0,,1.57,155,243.35
03/11/2023,TBL,0.82,0.8,0.82,0.82,0.82,0.82,0,0.85,,0,0
03/11/2023,TOTAL,9,4,8.99,8.99,8.99,8.99,0,8.1,8.99,148,"1,330.52"
03/11/2023,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,,11.92,0,0
03/11/2023,UNIL,8.1,2.06,8.1,8.1,8.1,8.1,0,8.1,,200,"1,620.00"
03/11/2023,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0,0.41,,0,0
03/11/2023,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,,0,0
03/11/2023,GLD,250,187.2,213.01,213.01,213.01,213.01,0,213.01,,0,0
03/11/2023,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0.55,,0,0
03/11/2023,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,,0.11,0,0
03/11/2023,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,,0.1,0,0
03/11/2023,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0.05,"10,000.00",400
03/11/2023,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,,0.09,0,0
06/11/2023,ACCESS,4.01,2.82,3.4,3.4,3.4,3.4,0,,3.7,"5,005.00","17,017.00"
06/11/2023,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,,0,0
06/11/2023,AGA,37,37,37,37,37,37,0,37,,0,0
06/11/2023,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,,,0,0
06/11/2023,ASG,8.89,8.87,8.89,8.89,8.89,8.89,0,8.89,,0,0
06/11/2023,BOPP,19.93,7.65,19.93,19.93,19,19.93,0,19.93,21.9,0,0
06/11/2023,CAL,0.65,0.47,0.55,0.55,0.55,0.55,0,,0.55,"10,779.00","5,928.45"
06/11/2023,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,0,0
06/11/2023,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,,"71,396.00","7,139.60"
06/11/2023,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,0
06/11/2023,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.39,0,0
06/11/2023,EGH,6.64,3.8,6.2,6.2,6.6,6.6,0.4,6.6,,"20,100.00","132,660.00"
06/11/2023,EGL,3.2,2.41,2.41,2.41,2.41,2.41,0,,2.41,1,2.41
06/11/2023,ETI,0.15,0.15,0.15,0.15,0.15,0.15,0,,0.15,"41,224.00","6,183.60"
06/11/2023,FML,3.16,1,3.01,3.01,3.01,3.01,0,3.01,,"12,548.00","37,769.48"
06/11/2023,GCB,3.94,3.15,3.5,3.5,3.5,3.5,0,3.5,,730,"2,555.00"
06/11/2023,GGBL,3.4,1.37,3.4,3.4,3.4,3.4,0,3.4,3.74,0,0
06/11/2023,GOIL,1.72,1.5,1.5,1.5,1.5,1.5,0,1.5,1.54,"1,985.00","2,977.50"
06/11/2023,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,5.38,,0,0
06/11/2023,MTNGH,1.55,0.82,1.37,1.37,1.37,1.37,0,1.36,1.37,"35,385.00","48,477.45"
06/11/2023,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,0
06/11/2023,RBGH,0.54,0.5,0.5,0.5,0.5,0.5,0,,0.5,"2,000.00","1,000.00"
06/11/2023,SCB,20.16,12.5,19.48,19.48,19.48,19.48,0,19.48,,0,0
06/11/2023,SIC,0.31,0.2,0.24,0.24,0.24,0.24,0,0.24,,1,0.24
06/11/2023,SOGEGH,1.58,0.59,1.57,1.57,1.57,1.57,0,,1.57,5,7.85
06/11/2023,TBL,0.82,0.8,0.82,0.82,0.82,0.82,0,0.85,,0,0
06/11/2023,TOTAL,9,4,8.99,8.99,9,9,0.01,8.1,8.9,"11,446.00","103,013.48"
06/11/2023,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,,11.92,0,0
06/11/2023,UNIL,8.1,2.06,8.1,8.1,8.1,8.1,0,8.1,,0,0
06/11/2023,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0,0.41,,0,0
06/11/2023,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,,0,0
06/11/2023,GLD,250,187.2,213.01,213.01,213.01,213.01,0,213.01,,0,0
06/11/2023,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0.55,,0,0
06/11/2023,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,,,0,0
06/11/2023,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,,0.1,0,0
06/11/2023,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0.05,0,0
06/11/2023,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,,0.09,0,0
06/11/2023,AGA,37,37,37,37,37,37,0,37,,0,0
07/11/2023,ACCESS,4.01,2.82,3.4,3.4,3.4,3.4,0,,3.4,33,112.2
07/11/2023,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,,0,0
07/11/2023,AGA,37,37,37,37,37,37,0,37,,0,0
07/11/2023,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,,,0,0
07/11/2023,ASG,8.89,8.87,8.89,8.89,8.89,8.89,0,8.89,,0,0
07/11/2023,BOPP,19.93,7.65,19.93,19.93,19,19.93,0,19.93,21.9,0,0
07/11/2023,CAL,0.65,0.47,0.55,0.55,0.51,0.51,-0.04,,0.51,"25,146.00","12,824.46"
07/11/2023,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,0,0
07/11/2023,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,,625,62.5
07/11/2023,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,"1,320.00",26.4
07/11/2023,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.39,5,1.95
07/11/2023,EGH,6.64,3.8,6.6,6.6,6.6,6.6,0,6.2,6.6,"1,330.00","8,778.00"
07/11/2023,EGL,3.2,2.41,2.41,2.41,2.41,2.41,0,,2.41,5,12.05
07/11/2023,ETI,0.15,0.15,0.15,0.15,0.15,0.15,0,,0.15,3,0.45
07/11/2023,FML,3.16,1,3.01,3.01,3.01,3.01,0,3.01,3.3,"27,080.00","81,510.80"
07/11/2023,GCB,3.94,3.15,3.5,3.5,3.5,3.5,0,3.5,,350,"1,225.00"
07/11/2023,GGBL,3.4,1.37,3.4,3.4,3.4,3.4,0,3.4,3.74,200,680
07/11/2023,GOIL,1.72,1.5,1.5,1.5,1.5,1.5,0,1.5,1.54,0,0
07/11/2023,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,5.38,,0,0
07/11/2023,MTNGH,1.55,0.82,1.37,1.37,1.36,1.36,-0.01,1.37,1.4,"545,615.00","742,371.24"
07/11/2023,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,0
07/11/2023,RBGH,0.54,0.5,0.5,0.5,0.5,0.5,0,,0.5,0,0
07/11/2023,SCB,20.16,12.5,19.48,19.48,19.48,19.48,0,19.48,,20,389.6
07/11/2023,SIC,0.31,0.2,0.24,0.24,0.24,0.24,0,0.24,,"1,040.00",249.6
07/11/2023,SOGEGH,1.58,0.59,1.57,1.57,1.57,1.57,0,,1.57,"2,505.00","3,932.85"
07/11/2023,TBL,0.82,0.8,0.82,0.82,0.82,0.82,0,0.85,,0,0
07/11/2023,TOTAL,9,4,9,9,9,9,0,8.1,8.9,55,495
07/11/2023,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,,11.92,0,0
07/11/2023,UNIL,8.1,2.06,8.1,8.1,8.1,8.1,0,8.1,8.9,131,"1,061.10"
07/11/2023,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0,0.41,,0,0
07/11/2023,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,,0,0
07/11/2023,GLD,250,187.2,213.01,213.01,213.01,213.01,0,,213.01,30,"6,390.30"
07/11/2023,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0.55,,0,0
07/11/2023,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,,0.11,0,0
07/11/2023,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,,0.1,0,0
07/11/2023,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0.05,0,0
07/11/2023,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,,0.09,0,0
08/11/2023,ACCESS,4.01,2.82,3.4,3.4,3.4,3.4,0,3.4,3.7,"1,059.00","3,808.20"
08/11/2023,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,,0,0
08/11/2023,AGA,37,37,37,37,37,37,0,37,,0,0
08/11/2023,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,,,0,0
08/11/2023,ASG,8.89,8.87,8.89,8.89,8.89,8.89,0,8.89,,0,0
08/11/2023,BOPP,19.93,7.65,19.93,19.93,19,19.93,0,19.93,21.9,25,498.25
08/11/2023,CAL,0.65,0.47,0.51,0.51,0.51,0.51,0,,0.51,"5,250.00","2,677.50"
08/11/2023,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,404,12.12
08/11/2023,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,,0,0
08/11/2023,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,0
08/11/2023,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.39,20,7.8
08/11/2023,EGH,6.64,3.8,6.6,6.6,6.6,6.6,0,6.2,6.6,8,52.8
08/11/2023,EGL,3.2,2.41,2.41,2.41,2.41,2.41,0,,2.41,0,0
08/11/2023,ETI,0.15,0.15,0.15,0.15,0.15,0.15,0,,0.15,124,18.6
08/11/2023,FML,3.16,1,3.01,3.01,3.01,3.01,0,3.01,,0,0
08/11/2023,GCB,3.94,3.15,3.5,3.5,3.5,3.5,0,3.5,,200,700
08/11/2023,GGBL,3.4,1.37,3.4,3.4,3.4,3.4,0,,3.4,40,136
08/11/2023,GOIL,1.72,1.5,1.5,1.5,1.5,1.5,0,1.5,1.54,0,0
08/11/2023,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,5.38,,0,0
08/11/2023,MTNGH,1.55,0.82,1.36,1.36,1.37,1.37,0.01,1.37,1.4,"4,719.00","6,465.03"
08/11/2023,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,0
08/11/2023,RBGH,0.54,0.5,0.5,0.5,0.5,0.5,0,,0.5,865,432.5
08/11/2023,SCB,20.16,12.5,19.48,19.48,19.48,19.48,0,,19.48,"1,631.00","31,771.88"
08/11/2023,SIC,0.31,0.2,0.24,0.24,0.24,0.24,0,0.24,,0,0
08/11/2023,SOGEGH,1.58,0.59,1.57,1.57,1.57,1.57,0,,1.57,"3,030.00","4,757.10"
08/11/2023,TBL,0.82,0.8,0.82,0.82,0.82,0.82,0,0.85,,0,0
08/11/2023,TOTAL,9,4,9,9,9,9,0,,9,"1,180.00","10,620.00"
08/11/2023,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,,,262,"3,123.04"
08/11/2023,UNIL,8.1,2.06,8.1,8.1,8.1,8.1,0,8.1,8.9,0,0
08/11/2023,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0,0.41,,0,0
08/11/2023,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,,0,0
08/11/2023,GLD,250,187.2,213.01,213.01,213.01,213.01,0,,213.01,0,0
08/11/2023,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0.55,,0,0
08/11/2023,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,,,0,0
08/11/2023,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,,0.1,0,0
08/11/2023,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0.05,0,0
08/11/2023,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,,0.09,0,0
09/11/2023,ACCESS,4.01,2.82,3.4,3.4,3.4,3.4,0,,3.7,"10,071.00","34,241.40"
09/11/2023,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,,0,0
09/11/2023,AGA,37,37,37,37,37,37,0,37,,0,0
09/11/2023,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,,,0,0
09/11/2023,ASG,8.89,8.87,8.89,8.89,8.89,8.89,0,8.89,,0,0
09/11/2023,BOPP,19.93,7.65,19.93,19.93,19,19.93,0,19.93,21.9,0,0
09/11/2023,CAL,0.65,0.47,0.51,0.51,0.51,0.51,0,,0.51,"39,504.00","20,147.04"
09/11/2023,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,0,0
09/11/2023,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,,0,0
09/11/2023,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,0
09/11/2023,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.39,0,0
09/11/2023,EGH,7,3.8,6.6,6.6,7,7,0.4,,7,"7,318.00","51,226.00"
09/11/2023,EGL,3.2,2.41,2.41,2.41,2.41,2.41,0,,2.41,35,84.35
09/11/2023,ETI,0.15,0.15,0.15,0.15,0.15,0.15,0,,0.15,830,124.5
09/11/2023,FML,3.16,1,3.01,3.01,3.01,3.01,0,3.01,,200,602
09/11/2023,GCB,3.94,3.15,3.5,3.5,3.5,3.5,0,3.5,,356,"1,246.00"
09/11/2023,GGBL,3.4,1.37,3.4,3.4,3.4,3.4,0,,3.4,55,187
09/11/2023,GOIL,1.72,1.5,1.5,1.5,1.5,1.5,0,1.5,1.54,0,0
09/11/2023,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,,5.38,17,91.46
09/11/2023,MTNGH,1.55,0.82,1.37,1.37,1.4,1.4,0.03,1.4,1.45,"2,910.00","4,060.50"
09/11/2023,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,,,0,0
09/11/2023,RBGH,0.54,0.5,0.5,0.5,0.5,0.5,0,,0.5,"5,053.00","2,526.50"
09/11/2023,SCB,20.16,12.5,19.48,19.48,19.48,19.48,0,,,0,0
09/11/2023,SIC,0.31,0.2,0.24,0.24,0.24,0.24,0,0.24,,0,0
09/11/2023,SOGEGH,1.58,0.59,1.57,1.57,1.57,1.57,0,,1.57,10,15.7
09/11/2023,TBL,0.82,0.8,0.82,0.82,0.82,0.82,0,0.85,,0,0
09/11/2023,TOTAL,9,4,9,9,9,9,0,,9,47,423
09/11/2023,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,,,0,0
09/11/2023,UNIL,8.1,2.06,8.1,8.1,8.1,8.1,0,8.1,8.9,0,0
09/11/2023,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0,0.41,,0,0
09/11/2023,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,,0,0
09/11/2023,GLD,250,187.2,213.01,213.01,213.01,213.01,0,213.01,,0,0
09/11/2023,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0.55,,0,0
09/11/2023,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,,,0,0
09/11/2023,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,,0.1,0,0
09/11/2023,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0.05,0,0
09/11/2023,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,,0.09,0,0
10/11/2023,ACCESS,4.01,2.82,3.4,3.4,3.4,3.4,0,3.4,3.7,0,0
10/11/2023,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,,0,0
10/11/2023,AGA,37,37,37,37,37,37,0,37,,0,0
10/11/2023,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,,,0,0
10/11/2023,ASG,8.89,8.87,8.89,8.89,8.89,8.89,0,8.89,,0,0
10/11/2023,BOPP,19.93,7.65,19.93,19.93,19,19.93,0,19.93,21.9,0,0
10/11/2023,CAL,0.65,0.47,0.51,0.51,0.51,0.51,0,,0.51,"1,221.00",622.71
10/11/2023,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,0,0
10/11/2023,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,,0,0
10/11/2023,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,0
10/11/2023,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,,0.39,0,0
10/11/2023,EGH,7,3.8,7,7,7,7,0,,7,19,133
10/11/2023,EGL,3.2,2.41,2.41,2.41,2.41,2.41,0,,2.41,2,4.82
10/11/2023,ETI,0.15,0.15,0.15,0.15,0.15,0.15,0,,0.15,"1,026.00",153.9
10/11/2023,FML,3.16,1,3.01,3.01,3.01,3.01,0,3.01,3.15,50,150.5
10/11/2023,GCB,3.94,3.15,3.5,3.5,3.5,3.5,0,3.5,,0,0
10/11/2023,GGBL,3.4,1.37,3.4,3.4,3.4,3.4,0,,3.4,40,136
10/11/2023,GOIL,1.72,1.5,1.5,1.5,1.5,1.5,0,1.5,1.54,0,0
10/11/2023,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,,,0,0
10/11/2023,MTNGH,1.55,0.82,1.4,1.4,1.4,1.4,0,1.4,1.45,"7,475.00","10,465.00"
10/11/2023,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,,,0,0
10/11/2023,RBGH,0.54,0.5,0.5,0.5,0.5,0.5,0,,0.5,10,5
10/11/2023,SCB,20.16,12.5,19.48,19.48,19.48,19.48,0,,19.48,80,"1,558.40"
10/11/2023,SIC,0.31,0.2,0.24,0.24,0.24,0.24,0,0.24,,350,84
10/11/2023,SOGEGH,1.58,0.59,1.57,1.57,1.57,1.57,0,,1.57,0,0
10/11/2023,TBL,0.82,0.8,0.82,0.82,0.82,0.82,0,0.85,,200,170
10/11/2023,TOTAL,9,4,9,9,9,9,0,,9,"2,540.00","22,860.00"
10/11/2023,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,,11.92,2,23.84
10/11/2023,UNIL,8.1,2.06,8.1,8.1,8.1,8.1,0,8.1,8.9,"2,241.00","18,152.10"
